movie_id,title,original_title,overview,release_date,popularity,vote_average,vote_count,genres,poster_path
68365,พระพุทธเจ้า,ประวัติพระพุทธเจ้า,"ย้อนหลังไปกว่า 2,500 ปี เจ้าชายสิทธัตถะประสูติ ณ สวนลุมพินี โหรได้ทำนายว่าถ้าเจ้าชายไม่ได้เป็นกษัตริย์ผู้ยิ่งใหญ่ ก็จะได้ตรัสรู้เป็นพระพุทธเจ้า พระเจ้าสุทโธทนะผู้เป็นบิดาจึงทำทุกวิถีทางเพื่อไม่ให้พระราชกุมารผันความสนพระทัยไปออกผนวช แต่แล้ววันหนึ่งเจ้าชายก็ได้พบความจริงว่ามนุษย์นั้นจะอย่างไรก็ไม่พ้นความทุกข์ เกิด แก่ เจ็บ ตาย จึงตัดสินใจช่วยมนุษย์ให้พ้นทุกขเวทนานี้ โดยหนีออกจากพระราชวังไปออกผนวช เจ้าชายสิทธัตถะต้องพบกับอุปสรรค ต้องทดลองทรมานตนหลายรูปแบบ ต้องพบกับมารที่มาผจญกว่าจะได้ตรัสรู้เป็นสมเด็จพระสัมมาสัมพุทธเจ้า เพื่อพบกับภารกิจอันยิ่งใหญ่ ในการช่วยเหลือมนุษย์โลกให้พ้นทุกข์",2007-12-05,0.826,5.9,5,"ประวัติศาสตร์, สารคดี, แอนนิเมชั่น, หนังชีวิต",https://image.tmdb.org/t/p/w500/2od4De4VQPLozdYLBhCUR7EZQpQ.jpg
1130567,แจ็ค เดอะสายลับ,แจ็ค เดอะสายลับ,,2013-09-28,1.456,7.0,1,ตลก,https://image.tmdb.org/t/p/w500/s5oxQzpG6CA8vDiwxOOtCWNfeX9.jpg
421472,โอ้มาดา,โอ้มาดา,,1977-03-12,0.703,7.0,1,หนังชีวิต,https://image.tmdb.org/t/p/w500/f1JvbadkmZrlbWtPHHzeWnJQeLN.jpg
349966,Nuk leng klong yao,Nuk leng klong yao,,1994-03-26,1.617,4.0,2,บู๊,https://image.tmdb.org/t/p/w500/x4o4ZT0LUR7KwQhDby6bd0JDJHB.jpg
1388777,ฝีนาค,FEE-NAK,“เทพ” (สุเทพ สีใส) อดีตลูกน้องของ “เสี่ยชู” (นุ้ย เชิญยิ้ม) ผู้มีอิทธิพลในหมู่บ้านที่ทำธุรกิจผิดกฎหมาย เทพได้ทรยศเสี่ยชูหลังพบหลักฐานการทุจริตและพยายามจะนำหลักฐานเหล่านั้นไปเปิดโปง แต่ถูกตามล่าโดย “ฟู” (ดะ ตลก 6 ฉาก) และ “ติ๊ก” (ติ๊ก ร็อคข้าวปุ้น) ลูกน้องคนสนิทของเสี่ยชู เทพได้รับความช่วยเหลือจากกลุ่มกระเทยที่นำโดย “ลูซี่” (หลุยส์ ชวนชื่น) ลูกชายหัวแก้วหัวแหวนของ “ผู้ใหญ่โย่ง” (โย่ง เชิญยิ้ม) คู่แข่งคนสำคัญของเสี่ยชูที่ลงสมัครนายกอบต.ด้วยเช่นกัน และเมื่อเสี่ยชูรู้ว่าเทพยังไม่ตายจึงสั่งให้ลูกน้องตามล่าอีกครั้งจนเทพเสียชีวิตอย่างเป็นปริศนา หลังจากเทพเสียชีวิตแล้ว วิญญาณของเขาก็ออกมาอาละวาดเพื่อทวงคืนความยุติธรรม,2024-12-07,1.613,0.0,0,,https://image.tmdb.org/t/p/w500/eJYsxah3eFQu5fZuAFu6Ars8WTE.jpg
1180377,บุญเพ็งหีบเหล็ก,บุญเพ็งหีบเหล็ก,,1967-08-10,0.691,0.0,0,สยองขวัญ,https://image.tmdb.org/t/p/w500/24iRFF0hJyeLqZOrgCWZdKkCiye.jpg
1361358,สันกำแพง,สันกำแพง,,1980-12-27,1.609,0.0,0,"หนังชีวิต, หนังรักโรแมนติก, ดนตรี",https://image.tmdb.org/t/p/w500/7x5Fmqd0l01Afir84v9z5lwXwoA.jpg
407123,คู่กรรม ๒,คู่กรรม ๒,,1996-09-27,1.422,0.0,0,หนังชีวิต,https://image.tmdb.org/t/p/w500/AuR3risUd5E14107V2Ra0t1SImk.jpg
1273625,กตัญญูประกาศิต,กตัญญูประกาศิต,,1983-02-12,1.603,0.0,0,บู๊,https://image.tmdb.org/t/p/w500/fNGNdlbU4j2xiM8Gl14s7ZsBuse.jpg
666447,หลวงตามหาเฮง,หลวงตามหาเฮง,เรื่องราวของหลวงตาใจดีแห่งโคกอีรวย ที่ให้โชคลาภด้วยเลขเด็ดเลขดีแก่ญาติโยม ภาพยนตร์สุดฮาสอดแทรกธรรมะ,2019-07-16,1.603,5.0,1,"ตลก, หนังชีวิต",https://image.tmdb.org/t/p/w500/urVOkfgBCAM1DdqlW6WibEO7Uhz.jpg
1130558,เพื่อนที่เข้าใจ,เพื่อนที่เข้าใจ,,2013-09-21,1.175,0.0,0,"สยองขวัญ, ระทึกขวัญ, ภาพยนตร์โทรทัศน์",https://image.tmdb.org/t/p/w500/kZYmyy3nne8zmXEBu6dCokNKYbj.jpg
171842,ก่อนรัก...หมุนรอบตัวเรา,ก่อนรัก...หมุนรอบตัวเรา,,2009-02-05,1.596,0.0,0,"หนังรักโรแมนติก, ตลก",https://image.tmdb.org/t/p/w500/8xp1Kp6jQTOobdfWBhEyUKKWfAh.jpg
963674,Darkroom: Study with Me,Darkroom: Study with Me,,2019-10-17,0.683,0.0,0,"หนังรักโรแมนติก, ระทึกขวัญ",https://image.tmdb.org/t/p/w500/bAYPBKvB85pFEYGTI3TFgVdUxZk.jpg
922364,ส้ม ปลา น้อย,ส้ม ปลา น้อย,เรื่องราวความรักวุ่น ๆ ของ ส้ม แม่ค้าส้มตำสวย แสบ ซ่า แต่ฝีมือการตำไม่ธรรมดาเปิดร้านเล็ก ๆ อยู่ในจังหวัดยโสธร โดยมีพ่อแม่แท้ ๆ ของส้มที่คอยช่วยส้มพัฒนาสูตรส้มตำ ด้วยนิสัยห้าว ๆ ลุย ๆ ใจถึง เลยมักจะสร้างเรื่องวุ่น ๆ อยู่เสมอแต่ในสายตาของ น้อย หนุ่มเกษตรกร หน้าใสใจซื่อ ที่มีอาชีพทำส้มปลาน้อยส่งขายให้กับร้านของส้มกลับเห็นมุมที่อ่อนโยนของส้ม น้อยมักจะเอาข้าวจี่รูปหัวใจมาฝากส้มทุกครั้งที่เจอ เพื่อหวังที่จะสานความสัมพันธ์ จากเพื่อนที่สนิทตั้งแต่เด็ก ๆ กลายเป็นแฟน แต่ความรักก็ต้องมีอุปสรรคเมื่อ ส้มบังเอิญมาเจอกับ ปลา นักธุรกิจหนุ่มจากกรุงเทพที่กลับมายโสธรเพื่อมาเปิดโรงงานทำน้ำปลาร้า ปลาชอบส้มตั้งแต่แรกพบ และไม่รอช้าที่จะจีบส้มและรีบบอกความรู้สึกดี ๆ ที่มีต่อส้มจนส้มตั้งตัวไม่ทัน ทั้งส้ม ปลา และน้อย มักจะเอาเรื่องความรักของตัวเองมาปรึกษา พระมหาชัย พระนักพัฒนาที่เดินทางกลับจากนครพนมมาจำวัดที่บ้านเกิด จังหวัดยโสธร ความรักของคนทั้ง 3 จะมีบทสรุปอย่างไร เตรียมซึ้งน้ำตาคลอปนฮาน้ำตาเล็ด,2021-12-30,1.589,5.5,4,"ตลก, หนังรักโรแมนติก",https://image.tmdb.org/t/p/w500/skbYn0Xic5vDjyCrfCJ0vgzii9n.jpg
